zip_code,county,state,stcountyfp,rating_area
02638,Barnstable County,MA,25001,7.0
02646,Barnstable County,MA,25001,7.0
02667,Barnstable County,MA,25001,7.0
02673,Barnstable County,MA,25001,7.0
02561,Barnstable County,MA,25001,7.0
02559,Barnstable County,MA,25001,7.0
02574,Barnstable County,MA,25001,7.0
02635,Barnstable County,MA,25001,7.0
02639,Barnstable County,MA,25001,7.0
02668,Barnstable County,MA,25001,7.0
02543,Barnstable County,MA,25001,7.0
02661,Barnstable County,MA,25001,7.0
02662,Barnstable County,MA,25001,7.0
02663,Barnstable County,MA,25001,7.0
02534,Barnstable County,MA,25001,7.0
02645,Barnstable County,MA,25001,7.0
02650,Barnstable County,MA,25001,7.0
02648,Barnstable County,MA,25001,7.0
02660,Barnstable County,MA,25001,7.0
02659,Barnstable County,MA,25001,7.0
02553,Barnstable County,MA,25001,7.0
02652,Barnstable County,MA,25001,7.0
02540,Barnstable County,MA,25001,7.0
02630,Barnstable County,MA,25001,7.0
02631,Barnstable County,MA,25001,7.0
02644,Barnstable County,MA,25001,7.0
02360,Barnstable County,MA,25001,6.0
02641,Barnstable County,MA,25001,7.0
02532,Barnstable County,MA,25001,7.0
02633,Barnstable County,MA,25001,7.0
02647,Barnstable County,MA,25001,7.0
02657,Barnstable County,MA,25001,7.0
02651,Barnstable County,MA,25001,7.0
02537,Barnstable County,MA,25001,7.0
02655,Barnstable County,MA,25001,7.0
02664,Barnstable County,MA,25001,7.0
02675,Barnstable County,MA,25001,7.0
02643,Barnstable County,MA,25001,7.0
02536,Barnstable County,MA,25001,7.0
02542,Barnstable County,MA,25001,7.0
02562,Barnstable County,MA,25001,7.0
02601,Barnstable County,MA,25001,7.0
02653,Barnstable County,MA,25001,7.0
02672,Barnstable County,MA,25001,7.0
02666,Barnstable County,MA,25001,7.0
02563,Barnstable County,MA,25001,7.0
02556,Barnstable County,MA,25001,7.0
02632,Barnstable County,MA,25001,7.0
02642,Barnstable County,MA,25001,7.0
02649,Barnstable County,MA,25001,7.0
02671,Barnstable County,MA,25001,7.0
02669,Barnstable County,MA,25001,7.0
02670,Barnstable County,MA,25001,7.0
02541,Barnstable County,MA,25001,7.0
02637,Barnstable County,MA,25001,7.0
02634,Barnstable County,MA,25001,7.0
01226,Berkshire County,MA,25003,1.0
01258,Berkshire County,MA,25003,1.0
01225,Berkshire County,MA,25003,1.0
01026,Berkshire County,MA,25003,1.0
01253,Berkshire County,MA,25003,1.0
01227,Berkshire County,MA,25003,1.0
01263,Berkshire County,MA,25003,1.0
01201,Berkshire County,MA,25003,1.0
01247,Berkshire County,MA,25003,1.0
01238,Berkshire County,MA,25003,1.0
01254,Berkshire County,MA,25003,1.0
01367,Berkshire County,MA,25003,1.0
01255,Berkshire County,MA,25003,1.0
01267,Berkshire County,MA,25003,1.0
01202,Berkshire County,MA,25003,1.0
01237,Berkshire County,MA,25003,1.0
01244,Berkshire County,MA,25003,1.0
01235,Berkshire County,MA,25003,1.0
01240,Berkshire County,MA,25003,1.0
01245,Berkshire County,MA,25003,1.0
01224,Berkshire County,MA,25003,1.0
01266,Berkshire County,MA,25003,1.0
01070,Berkshire County,MA,25003,1.0
01257,Berkshire County,MA,25003,1.0
01270,Berkshire County,MA,25003,1.0
01011,Berkshire County,MA,25003,1.0
01008,Berkshire County,MA,25003,1.0
01029,Berkshire County,MA,25003,1.0
01252,Berkshire County,MA,25003,1.0
01223,Berkshire County,MA,25003,1.0
01230,Berkshire County,MA,25003,1.0
01220,Berkshire County,MA,25003,1.0
01256,Berkshire County,MA,25003,1.0
01242,Berkshire County,MA,25003,1.0
01236,Berkshire County,MA,25003,1.0
01260,Berkshire County,MA,25003,1.0
01264,Berkshire County,MA,25003,1.0
01343,Berkshire County,MA,25003,1.0
01262,Berkshire County,MA,25003,1.0
01259,Berkshire County,MA,25003,1.0
01222,Berkshire County,MA,25003,1.0
01229,Berkshire County,MA,25003,1.0
02703,Bristol County,MA,25005,6.0
02717,Bristol County,MA,25005,6.0
02766,Bristol County,MA,25005,6.0
02746,Bristol County,MA,25005,6.0
02357,Bristol County,MA,25005,6.0
02720,Bristol County,MA,25005,6.0
02769,Bristol County,MA,25005,6.0
02763,Bristol County,MA,25005,6.0
02743,Bristol County,MA,25005,6.0
02770,Bristol County,MA,25005,6.0
02334,Bristol County,MA,25005,6.0
02762,Bristol County,MA,25005,6.0
02719,Bristol County,MA,25005,6.0
02760,Bristol County,MA,25005,6.0
02764,Bristol County,MA,25005,6.0
02726,Bristol County,MA,25005,6.0
02723,Bristol County,MA,25005,6.0
02740,Bristol County,MA,25005,6.0
02725,Bristol County,MA,25005,6.0
02779,Bristol County,MA,25005,6.0
02791,Bristol County,MA,25005,6.0
02568,Bristol County,MA,25005,7.0
02356,Bristol County,MA,25005,6.0
02702,Bristol County,MA,25005,6.0
02715,Bristol County,MA,25005,6.0
02767,Bristol County,MA,25005,6.0
02745,Bristol County,MA,25005,6.0
02748,Bristol County,MA,25005,6.0
02722,Bristol County,MA,25005,6.0
02048,Bristol County,MA,25005,3.0
02721,Bristol County,MA,25005,6.0
02724,Bristol County,MA,25005,6.0
02741,Bristol County,MA,25005,6.0
02771,Bristol County,MA,25005,6.0
02761,Bristol County,MA,25005,6.0
02347,Bristol County,MA,25005,6.0
02375,Bristol County,MA,25005,6.0
02744,Bristol County,MA,25005,6.0
02712,Bristol County,MA,25005,6.0
02324,Bristol County,MA,25005,6.0
02768,Bristol County,MA,25005,6.0
02718,Bristol County,MA,25005,6.0
02780,Bristol County,MA,25005,6.0
02777,Bristol County,MA,25005,6.0
02790,Bristol County,MA,25005,6.0
02747,Bristol County,MA,25005,6.0
02742,Bristol County,MA,25005,6.0
02539,Dukes County,MA,25007,7.0
02568,Dukes County,MA,25007,7.0
02575,Dukes County,MA,25007,7.0
02552,Dukes County,MA,25007,7.0
02557,Dukes County,MA,25007,7.0
02535,Dukes County,MA,25007,7.0
02713,Dukes County,MA,25007,6.0
01842,Essex County,MA,25009,4.0
01844,Essex County,MA,25009,4.0
01931,Essex County,MA,25009,4.0
01938,Essex County,MA,25009,4.0
01945,Essex County,MA,25009,4.0
01965,Essex County,MA,25009,4.0
01831,Essex County,MA,25009,4.0
05501,Essex County,MA,25009,
01810,Essex County,MA,25009,4.0
01832,Essex County,MA,25009,4.0
01940,Essex County,MA,25009,4.0
01961,Essex County,MA,25009,4.0
01903,Essex County,MA,25009,4.0
01830,Essex County,MA,25009,4.0
01860,Essex County,MA,25009,4.0
01902,Essex County,MA,25009,4.0
01904,Essex County,MA,25009,4.0
01907,Essex County,MA,25009,4.0
01923,Essex County,MA,25009,4.0
01949,Essex County,MA,25009,4.0
01970,Essex County,MA,25009,4.0
01985,Essex County,MA,25009,4.0
01937,Essex County,MA,25009,4.0
01835,Essex County,MA,25009,4.0
01843,Essex County,MA,25009,4.0
01906,Essex County,MA,25009,4.0
01960,Essex County,MA,25009,4.0
01812,Essex County,MA,25009,4.0
01899,Essex County,MA,25009,4.0
01834,Essex County,MA,25009,4.0
01936,Essex County,MA,25009,4.0
01952,Essex County,MA,25009,4.0
01966,Essex County,MA,25009,4.0
01840,Essex County,MA,25009,4.0
01845,Essex County,MA,25009,4.0
01905,Essex County,MA,25009,4.0
01908,Essex County,MA,25009,4.0
01944,Essex County,MA,25009,4.0
01950,Essex County,MA,25009,4.0
01969,Essex County,MA,25009,4.0
01984,Essex County,MA,25009,4.0
01910,Essex County,MA,25009,4.0
01876,Essex County,MA,25009,4.0
01885,Essex County,MA,25009,4.0
01841,Essex County,MA,25009,4.0
01915,Essex County,MA,25009,4.0
01930,Essex County,MA,25009,4.0
01951,Essex County,MA,25009,4.0
01982,Essex County,MA,25009,4.0
01826,Essex County,MA,25009,4.0
01833,Essex County,MA,25009,4.0
01913,Essex County,MA,25009,4.0
01921,Essex County,MA,25009,4.0
01922,Essex County,MA,25009,4.0
01901,Essex County,MA,25009,4.0
01983,Essex County,MA,25009,4.0
01929,Essex County,MA,25009,4.0
01971,Essex County,MA,25009,4.0
01880,Essex County,MA,25009,4.0
01301,Franklin County,MA,25011,1.0
01340,Franklin County,MA,25011,1.0
01339,Franklin County,MA,25011,1.0
01349,Franklin County,MA,25011,1.0
01351,Franklin County,MA,25011,1.0
01379,Franklin County,MA,25011,1.0
01354,Franklin County,MA,25011,1.0
01346,Franklin County,MA,25011,1.0
01039,Franklin County,MA,25011,1.0
01347,Franklin County,MA,25011,1.0
01342,Franklin County,MA,25011,1.0
01380,Franklin County,MA,25011,1.0
01355,Franklin County,MA,25011,1.0
01364,Franklin County,MA,25011,1.0
01370,Franklin County,MA,25011,1.0
01350,Franklin County,MA,25011,1.0
01093,Franklin County,MA,25011,1.0
01054,Franklin County,MA,25011,1.0
01375,Franklin County,MA,25011,1.0
01341,Franklin County,MA,25011,1.0
01344,Franklin County,MA,25011,1.0
01330,Franklin County,MA,25011,1.0
01302,Franklin County,MA,25011,1.0
01378,Franklin County,MA,25011,1.0
01343,Franklin County,MA,25011,1.0
01338,Franklin County,MA,25011,1.0
01002,Franklin County,MA,25011,1.0
01376,Franklin County,MA,25011,1.0
01373,Franklin County,MA,25011,1.0
01096,Franklin County,MA,25011,1.0
01337,Franklin County,MA,25011,1.0
01072,Franklin County,MA,25011,1.0
01367,Franklin County,MA,25011,1.0
01360,Franklin County,MA,25011,1.0
01070,Franklin County,MA,25011,1.0
01247,Franklin County,MA,25011,1.0
01331,Franklin County,MA,25011,1.0
01022,Hampden County,MA,25013,1.0
01108,Hampden County,MA,25013,1.0
01030,Hampden County,MA,25013,1.0
01057,Hampden County,MA,25013,1.0
01090,Hampden County,MA,25013,1.0
01008,Hampden County,MA,25013,1.0
01071,Hampden County,MA,25013,1.0
01011,Hampden County,MA,25013,1.0
01109,Hampden County,MA,25013,1.0
01119,Hampden County,MA,25013,1.0
01014,Hampden County,MA,25013,1.0
01101,Hampden County,MA,25013,1.0
01111,Hampden County,MA,25013,1.0
01001,Hampden County,MA,25013,1.0
01104,Hampden County,MA,25013,1.0
01095,Hampden County,MA,25013,1.0
01139,Hampden County,MA,25013,1.0
01036,Hampden County,MA,25013,1.0
01073,Hampden County,MA,25013,1.0
01009,Hampden County,MA,25013,1.0
01521,Hampden County,MA,25013,2.0
01020,Hampden County,MA,25013,1.0
01028,Hampden County,MA,25013,1.0
01056,Hampden County,MA,25013,1.0
01069,Hampden County,MA,25013,1.0
01034,Hampden County,MA,25013,1.0
01021,Hampden County,MA,25013,1.0
01223,Hampden County,MA,25013,1.0
01106,Hampden County,MA,25013,1.0
01151,Hampden County,MA,25013,1.0
01040,Hampden County,MA,25013,1.0
01077,Hampden County,MA,25013,1.0
01115,Hampden County,MA,25013,1.0
01033,Hampden County,MA,25013,1.0
01107,Hampden County,MA,25013,1.0
01118,Hampden County,MA,25013,1.0
01129,Hampden County,MA,25013,1.0
01199,Hampden County,MA,25013,1.0
01013,Hampden County,MA,25013,1.0
01089,Hampden County,MA,25013,1.0
01103,Hampden County,MA,25013,1.0
01041,Hampden County,MA,25013,1.0
01010,Hampden County,MA,25013,1.0
01050,Hampden County,MA,25013,1.0
01080,Hampden County,MA,25013,1.0
01128,Hampden County,MA,25013,1.0
01116,Hampden County,MA,25013,1.0
01144,Hampden County,MA,25013,1.0
01082,Hampden County,MA,25013,1.0
01152,Hampden County,MA,25013,1.0
01079,Hampden County,MA,25013,1.0
01085,Hampden County,MA,25013,1.0
01105,Hampden County,MA,25013,1.0
01138,Hampden County,MA,25013,1.0
01081,Hampden County,MA,25013,1.0
01035,Hampshire County,MA,25015,1.0
01330,Hampshire County,MA,25015,1.0
01059,Hampshire County,MA,25015,1.0
01069,Hampshire County,MA,25015,1.0
01073,Hampshire County,MA,25015,1.0
01027,Hampshire County,MA,25015,1.0
01004,Hampshire County,MA,25015,1.0
01011,Hampshire County,MA,25015,1.0
01062,Hampshire County,MA,25015,1.0
01070,Hampshire County,MA,25015,1.0
01066,Hampshire County,MA,25015,1.0
01012,Hampshire County,MA,25015,1.0
01002,Hampshire County,MA,25015,1.0
01026,Hampshire County,MA,25015,1.0
01007,Hampshire County,MA,25015,1.0
01082,Hampshire County,MA,25015,1.0
01060,Hampshire County,MA,25015,1.0
01033,Hampshire County,MA,25015,1.0
01038,Hampshire County,MA,25015,1.0
01050,Hampshire County,MA,25015,1.0
01063,Hampshire County,MA,25015,1.0
01061,Hampshire County,MA,25015,1.0
01003,Hampshire County,MA,25015,1.0
01096,Hampshire County,MA,25015,1.0
01039,Hampshire County,MA,25015,1.0
01243,Hampshire County,MA,25015,1.0
01032,Hampshire County,MA,25015,1.0
01088,Hampshire County,MA,25015,1.0
01075,Hampshire County,MA,25015,1.0
01098,Hampshire County,MA,25015,1.0
01053,Hampshire County,MA,25015,1.0
01084,Hampshire County,MA,25015,1.0
01235,Hampshire County,MA,25015,1.0
01721,Middlesex County,MA,25017,3.0
01778,Middlesex County,MA,25017,3.0
01821,Middlesex County,MA,25017,4.0
01851,Middlesex County,MA,25017,4.0
01852,Middlesex County,MA,25017,4.0
01862,Middlesex County,MA,25017,4.0
02143,Middlesex County,MA,25017,5.0
02476,Middlesex County,MA,25017,5.0
01718,Middlesex County,MA,25017,3.0
02150,Middlesex County,MA,25017,5.0
01784,Middlesex County,MA,25017,3.0
01450,Middlesex County,MA,25017,2.0
01773,Middlesex County,MA,25017,3.0
01854,Middlesex County,MA,25017,4.0
01867,Middlesex County,MA,25017,4.0
02421,Middlesex County,MA,25017,5.0
02451,Middlesex County,MA,25017,5.0
02458,Middlesex County,MA,25017,5.0
02467,Middlesex County,MA,25017,5.0
01775,Middlesex County,MA,25017,3.0
01888,Middlesex County,MA,25017,4.0
02461,Middlesex County,MA,25017,5.0
02462,Middlesex County,MA,25017,5.0
01532,Middlesex County,MA,25017,2.0
02151,Middlesex County,MA,25017,5.0
01810,Middlesex County,MA,25017,4.0
01462,Middlesex County,MA,25017,2.0
02054,Middlesex County,MA,25017,3.0
01748,Middlesex County,MA,25017,3.0
01760,Middlesex County,MA,25017,3.0
01824,Middlesex County,MA,25017,4.0
02138,Middlesex County,MA,25017,5.0
02460,Middlesex County,MA,25017,5.0
02468,Middlesex County,MA,25017,5.0
01434,Middlesex County,MA,25017,2.0
01431,Middlesex County,MA,25017,2.0
01770,Middlesex County,MA,25017,3.0
01464,Middlesex County,MA,25017,2.0
01704,Middlesex County,MA,25017,3.0
01741,Middlesex County,MA,25017,3.0
01887,Middlesex County,MA,25017,4.0
01890,Middlesex County,MA,25017,4.0
02142,Middlesex County,MA,25017,5.0
02465,Middlesex County,MA,25017,5.0
02472,Middlesex County,MA,25017,5.0
02477,Middlesex County,MA,25017,5.0
01754,Middlesex County,MA,25017,3.0
01826,Middlesex County,MA,25017,4.0
01853,Middlesex County,MA,25017,4.0
01876,Middlesex County,MA,25017,4.0
02141,Middlesex County,MA,25017,5.0
02149,Middlesex County,MA,25017,5.0
01822,Middlesex County,MA,25017,4.0
02464,Middlesex County,MA,25017,5.0
01866,Middlesex County,MA,25017,4.0
01472,Middlesex County,MA,25017,2.0
01906,Middlesex County,MA,25017,4.0
01719,Middlesex County,MA,25017,3.0
01742,Middlesex County,MA,25017,3.0
01730,Middlesex County,MA,25017,3.0
01776,Middlesex County,MA,25017,3.0
01803,Middlesex County,MA,25017,4.0
01850,Middlesex County,MA,25017,4.0
01864,Middlesex County,MA,25017,4.0
01863,Middlesex County,MA,25017,4.0
01880,Middlesex County,MA,25017,4.0
01886,Middlesex County,MA,25017,4.0
02145,Middlesex County,MA,25017,5.0
02176,Middlesex County,MA,25017,5.0
02466,Middlesex County,MA,25017,5.0
02478,Middlesex County,MA,25017,5.0
02493,Middlesex County,MA,25017,5.0
02454,Middlesex County,MA,25017,5.0
01451,Middlesex County,MA,25017,2.0
02455,Middlesex County,MA,25017,5.0
02030,Middlesex County,MA,25017,3.0
01463,Middlesex County,MA,25017,2.0
01749,Middlesex County,MA,25017,3.0
01746,Middlesex County,MA,25017,3.0
01752,Middlesex County,MA,25017,3.0
01827,Middlesex County,MA,25017,4.0
02180,Middlesex County,MA,25017,5.0
02453,Middlesex County,MA,25017,5.0
01889,Middlesex County,MA,25017,4.0
01805,Middlesex County,MA,25017,4.0
01432,Middlesex County,MA,25017,2.0
01460,Middlesex County,MA,25017,2.0
01469,Middlesex County,MA,25017,2.0
01701,Middlesex County,MA,25017,3.0
01702,Middlesex County,MA,25017,3.0
01720,Middlesex County,MA,25017,3.0
01801,Middlesex County,MA,25017,4.0
01879,Middlesex County,MA,25017,4.0
02140,Middlesex County,MA,25017,5.0
02139,Middlesex County,MA,25017,5.0
02144,Middlesex County,MA,25017,5.0
02148,Middlesex County,MA,25017,5.0
02155,Middlesex County,MA,25017,5.0
02238,Middlesex County,MA,25017,5.0
02420,Middlesex County,MA,25017,5.0
02452,Middlesex County,MA,25017,5.0
02459,Middlesex County,MA,25017,5.0
02471,Middlesex County,MA,25017,5.0
02474,Middlesex County,MA,25017,5.0
01731,Middlesex County,MA,25017,3.0
01474,Middlesex County,MA,25017,2.0
01703,Middlesex County,MA,25017,3.0
01865,Middlesex County,MA,25017,4.0
02584,Nantucket County,MA,25019,7.0
02554,Nantucket County,MA,25019,7.0
02564,Nantucket County,MA,25019,7.0
02026,Norfolk County,MA,25021,3.0
02054,Norfolk County,MA,25021,3.0
02081,Norfolk County,MA,25021,3.0
02170,Norfolk County,MA,25021,5.0
02186,Norfolk County,MA,25021,5.0
02191,Norfolk County,MA,25021,5.0
02368,Norfolk County,MA,25021,6.0
02467,Norfolk County,MA,25021,5.0
01756,Norfolk County,MA,25021,3.0
02066,Norfolk County,MA,25021,3.0
02052,Norfolk County,MA,25021,3.0
02188,Norfolk County,MA,25021,5.0
02190,Norfolk County,MA,25021,5.0
02189,Norfolk County,MA,25021,5.0
01760,Norfolk County,MA,25021,3.0
02027,Norfolk County,MA,25021,3.0
02056,Norfolk County,MA,25021,3.0
02171,Norfolk County,MA,25021,5.0
02762,Norfolk County,MA,25021,6.0
02071,Norfolk County,MA,25021,3.0
02215,Norfolk County,MA,25021,5.0
02070,Norfolk County,MA,25021,3.0
02130,Norfolk County,MA,25021,5.0
02025,Norfolk County,MA,25021,3.0
02038,Norfolk County,MA,25021,3.0
02067,Norfolk County,MA,25021,3.0
02090,Norfolk County,MA,25021,3.0
02185,Norfolk County,MA,25021,5.0
02343,Norfolk County,MA,25021,6.0
02445,Norfolk County,MA,25021,5.0
02136,Norfolk County,MA,25021,5.0
02135,Norfolk County,MA,25021,5.0
02048,Norfolk County,MA,25021,3.0
02072,Norfolk County,MA,25021,3.0
02169,Norfolk County,MA,25021,5.0
02322,Norfolk County,MA,25021,6.0
02446,Norfolk County,MA,25021,5.0
02356,Norfolk County,MA,25021,6.0
02464,Norfolk County,MA,25021,5.0
02269,Norfolk County,MA,25021,5.0
01504,Norfolk County,MA,25021,2.0
02043,Norfolk County,MA,25021,3.0
02019,Norfolk County,MA,25021,3.0
02032,Norfolk County,MA,25021,3.0
02035,Norfolk County,MA,25021,3.0
02030,Norfolk County,MA,25021,3.0
02062,Norfolk County,MA,25021,3.0
02053,Norfolk County,MA,25021,3.0
02492,Norfolk County,MA,25021,5.0
02494,Norfolk County,MA,25021,5.0
02447,Norfolk County,MA,25021,5.0
02302,Norfolk County,MA,25021,6.0
02021,Norfolk County,MA,25021,3.0
02093,Norfolk County,MA,25021,3.0
02184,Norfolk County,MA,25021,5.0
02482,Norfolk County,MA,25021,5.0
02481,Norfolk County,MA,25021,5.0
02339,Plymouth County,MA,25023,6.0
02347,Plymouth County,MA,25023,6.0
02532,Plymouth County,MA,25023,7.0
02305,Plymouth County,MA,25023,6.0
02051,Plymouth County,MA,25023,3.0
02362,Plymouth County,MA,25023,6.0
02344,Plymouth County,MA,25023,6.0
02337,Plymouth County,MA,25023,6.0
02358,Plymouth County,MA,25023,6.0
02333,Plymouth County,MA,25023,6.0
02346,Plymouth County,MA,25023,6.0
02770,Plymouth County,MA,25023,6.0
02350,Plymouth County,MA,25023,6.0
02779,Plymouth County,MA,25023,6.0
02059,Plymouth County,MA,25023,3.0
02045,Plymouth County,MA,25023,3.0
02043,Plymouth County,MA,25023,3.0
02324,Plymouth County,MA,25023,6.0
02341,Plymouth County,MA,25023,6.0
02370,Plymouth County,MA,25023,6.0
02738,Plymouth County,MA,25023,6.0
02065,Plymouth County,MA,25023,3.0
02381,Plymouth County,MA,25023,6.0
02348,Plymouth County,MA,25023,6.0
02061,Plymouth County,MA,25023,3.0
02301,Plymouth County,MA,25023,6.0
02332,Plymouth County,MA,25023,6.0
02379,Plymouth County,MA,25023,6.0
02571,Plymouth County,MA,25023,7.0
02018,Plymouth County,MA,25023,3.0
02558,Plymouth County,MA,25023,7.0
02050,Plymouth County,MA,25023,3.0
02345,Plymouth County,MA,25023,6.0
02382,Plymouth County,MA,25023,6.0
02331,Plymouth County,MA,25023,6.0
02325,Plymouth County,MA,25023,6.0
02041,Plymouth County,MA,25023,3.0
02044,Plymouth County,MA,25023,3.0
02767,Plymouth County,MA,25023,6.0
02025,Plymouth County,MA,25023,3.0
02066,Plymouth County,MA,25023,3.0
02302,Plymouth County,MA,25023,6.0
02330,Plymouth County,MA,25023,6.0
02359,Plymouth County,MA,25023,6.0
02351,Plymouth County,MA,25023,6.0
02739,Plymouth County,MA,25023,6.0
02304,Plymouth County,MA,25023,6.0
02361,Plymouth County,MA,25023,6.0
02060,Plymouth County,MA,25023,3.0
02718,Plymouth County,MA,25023,6.0
02366,Plymouth County,MA,25023,6.0
02349,Plymouth County,MA,25023,6.0
02189,Plymouth County,MA,25023,5.0
02338,Plymouth County,MA,25023,6.0
02538,Plymouth County,MA,25023,7.0
02367,Plymouth County,MA,25023,6.0
02020,Plymouth County,MA,25023,3.0
02047,Plymouth County,MA,25023,3.0
02375,Plymouth County,MA,25023,6.0
02303,Plymouth County,MA,25023,6.0
02360,Plymouth County,MA,25023,6.0
02364,Plymouth County,MA,25023,6.0
02576,Plymouth County,MA,25023,7.0
02327,Plymouth County,MA,25023,6.0
02355,Plymouth County,MA,25023,6.0
02111,Suffolk County,MA,25025,5.0
02126,Suffolk County,MA,25025,5.0
02134,Suffolk County,MA,25025,5.0
02150,Suffolk County,MA,25025,5.0
02133,Suffolk County,MA,25025,5.0
02113,Suffolk County,MA,25025,5.0
02122,Suffolk County,MA,25025,5.0
02124,Suffolk County,MA,25025,5.0
02121,Suffolk County,MA,25025,5.0
02151,Suffolk County,MA,25025,5.0
02205,Suffolk County,MA,25025,5.0
02112,Suffolk County,MA,25025,5.0
02199,Suffolk County,MA,25025,5.0
02137,Suffolk County,MA,25025,5.0
02446,Suffolk County,MA,25025,5.0
02114,Suffolk County,MA,25025,5.0
02119,Suffolk County,MA,25025,5.0
02127,Suffolk County,MA,25025,5.0
02128,Suffolk County,MA,25025,5.0
02152,Suffolk County,MA,25025,5.0
02210,Suffolk County,MA,25025,5.0
01906,Suffolk County,MA,25025,4.0
02115,Suffolk County,MA,25025,5.0
02117,Suffolk County,MA,25025,5.0
02118,Suffolk County,MA,25025,5.0
02163,Suffolk County,MA,25025,5.0
02123,Suffolk County,MA,25025,5.0
02186,Suffolk County,MA,25025,5.0
02120,Suffolk County,MA,25025,5.0
02196,Suffolk County,MA,25025,5.0
02148,Suffolk County,MA,25025,5.0
02217,Suffolk County,MA,25025,5.0
02026,Suffolk County,MA,25025,3.0
02222,Suffolk County,MA,25025,5.0
02125,Suffolk County,MA,25025,5.0
02130,Suffolk County,MA,25025,5.0
02131,Suffolk County,MA,25025,5.0
02132,Suffolk County,MA,25025,5.0
02135,Suffolk County,MA,25025,5.0
02136,Suffolk County,MA,25025,5.0
02215,Suffolk County,MA,25025,5.0
02203,Suffolk County,MA,25025,5.0
02445,Suffolk County,MA,25025,5.0
02108,Suffolk County,MA,25025,5.0
02110,Suffolk County,MA,25025,5.0
02109,Suffolk County,MA,25025,5.0
02116,Suffolk County,MA,25025,5.0
02129,Suffolk County,MA,25025,5.0
02467,Suffolk County,MA,25025,5.0
02201,Suffolk County,MA,25025,5.0
01430,Worcester County,MA,25027,2.0
01475,Worcester County,MA,25027,2.0
01368,Worcester County,MA,25027,1.0
01560,Worcester County,MA,25027,2.0
01366,Worcester County,MA,25027,1.0
01037,Worcester County,MA,25027,1.0
01441,Worcester County,MA,25027,2.0
01745,Worcester County,MA,25027,3.0
01010,Worcester County,MA,25027,1.0
01524,Worcester County,MA,25027,2.0
01531,Worcester County,MA,25027,2.0
01542,Worcester County,MA,25027,2.0
01570,Worcester County,MA,25027,2.0
01610,Worcester County,MA,25027,2.0
01740,Worcester County,MA,25027,3.0
01747,Worcester County,MA,25027,3.0
01585,Worcester County,MA,25027,2.0
01082,Worcester County,MA,25027,1.0
01655,Worcester County,MA,25027,2.0
01540,Worcester County,MA,25027,2.0
01541,Worcester County,MA,25027,2.0
01583,Worcester County,MA,25027,2.0
01602,Worcester County,MA,25027,2.0
01607,Worcester County,MA,25027,2.0
01452,Worcester County,MA,25027,2.0
01537,Worcester County,MA,25027,2.0
01083,Worcester County,MA,25027,1.0
01509,Worcester County,MA,25027,2.0
01074,Worcester County,MA,25027,1.0
01364,Worcester County,MA,25027,1.0
01431,Worcester County,MA,25027,2.0
01434,Worcester County,MA,25027,2.0
01507,Worcester County,MA,25027,2.0
01518,Worcester County,MA,25027,2.0
01545,Worcester County,MA,25027,2.0
01550,Worcester County,MA,25027,2.0
01564,Worcester County,MA,25027,2.0
01606,Worcester County,MA,25027,2.0
01331,Worcester County,MA,25027,1.0
01504,Worcester County,MA,25027,2.0
01538,Worcester County,MA,25027,2.0
01613,Worcester County,MA,25027,2.0
01614,Worcester County,MA,25027,2.0
01092,Worcester County,MA,25027,1.0
01586,Worcester County,MA,25027,2.0
01526,Worcester County,MA,25027,2.0
01420,Worcester County,MA,25027,2.0
01501,Worcester County,MA,25027,2.0
01520,Worcester County,MA,25027,2.0
01534,Worcester County,MA,25027,2.0
01536,Worcester County,MA,25027,2.0
01562,Worcester County,MA,25027,2.0
01569,Worcester County,MA,25027,2.0
01566,Worcester County,MA,25027,2.0
01601,Worcester County,MA,25027,2.0
01590,Worcester County,MA,25027,2.0
01611,Worcester County,MA,25027,2.0
01757,Worcester County,MA,25027,3.0
01031,Worcester County,MA,25027,1.0
01503,Worcester County,MA,25027,2.0
01473,Worcester County,MA,25027,2.0
01505,Worcester County,MA,25027,2.0
01612,Worcester County,MA,25027,2.0
01467,Worcester County,MA,25027,2.0
01653,Worcester County,MA,25027,2.0
01451,Worcester County,MA,25027,2.0
01440,Worcester County,MA,25027,2.0
01468,Worcester County,MA,25027,2.0
01516,Worcester County,MA,25027,2.0
01523,Worcester County,MA,25027,2.0
01522,Worcester County,MA,25027,2.0
01604,Worcester County,MA,25027,2.0
01609,Worcester County,MA,25027,2.0
01772,Worcester County,MA,25027,3.0
01005,Worcester County,MA,25027,1.0
01608,Worcester County,MA,25027,2.0
01519,Worcester County,MA,25027,2.0
01515,Worcester County,MA,25027,2.0
01561,Worcester County,MA,25027,2.0
01506,Worcester County,MA,25027,2.0
01532,Worcester County,MA,25027,2.0
01543,Worcester County,MA,25027,2.0
01581,Worcester County,MA,25027,2.0
01588,Worcester County,MA,25027,2.0
01605,Worcester County,MA,25027,2.0
01756,Worcester County,MA,25027,3.0
01436,Worcester County,MA,25027,2.0
01529,Worcester County,MA,25027,2.0
01438,Worcester County,MA,25027,2.0
01749,Worcester County,MA,25027,3.0
01094,Worcester County,MA,25027,1.0
01453,Worcester County,MA,25027,2.0
01462,Worcester County,MA,25027,2.0
01510,Worcester County,MA,25027,2.0
01527,Worcester County,MA,25027,2.0
01571,Worcester County,MA,25027,2.0
01568,Worcester County,MA,25027,2.0
01603,Worcester County,MA,25027,2.0
